srcpos,srcwell,destpos,destwell,vol
mixing_plate,14,dest_plate,6,19.205803918927163
mixing_plate,1,dest_plate,14,14.401419828584698
mixing_plate,2,dest_plate,14,23.53250734673676
mixing_plate,3,dest_plate,14,8.914296426470887
mixing_plate,6,dest_plate,14,9.036486467813106
mixing_plate,8,dest_plate,14,11.146188652263872
mixing_plate,10,dest_plate,14,14.91376659404674
mixing_plate,18,dest_plate,14,12.899539603069552
mixing_plate,14,dest_plate,14,19.205803918927163
mixing_plate,1,dest_plate,22,14.401419828584697
mixing_plate,2,dest_plate,22,23.53250734673676
mixing_plate,3,dest_plate,22,8.914296426470887
mixing_plate,6,dest_plate,22,9.036486467813106
mixing_plate,8,dest_plate,22,11.146188652263874
mixing_plate,10,dest_plate,22,14.913766594046738
mixing_plate,18,dest_plate,22,12.899539603069552
mixing_plate,14,dest_plate,22,19.205803918927163
mixing_plate,1,dest_plate,7,9.8583706287028
mixing_plate,22,dest_plate,7,8.000000000000002
mixing_plate,3,dest_plate,7,29.61590089898928
mixing_plate,6,dest_plate,7,10.230034864198712
mixing_plate,17,dest_plate,7,6.062851024425806
mixing_plate,10,dest_plate,7,8.766261122327062
mixing_plate,12,dest_plate,7,6.975297838100709
mixing_plate,14,dest_plate,7,15.523607675361431
mixing_plate,1,dest_plate,15,9.8583706287028
mixing_plate,22,dest_plate,15,8.0
mixing_plate,3,dest_plate,15,29.61590089898928
mixing_plate,6,dest_plate,15,10.230034864198712
mixing_plate,17,dest_plate,15,6.062851024425806
mixing_plate,10,dest_plate,15,8.766261122327062
mixing_plate,12,dest_plate,15,6.975297838100709
mixing_plate,14,dest_plate,15,15.523607675361434
mixing_plate,1,dest_plate,23,9.8583706287028
mixing_plate,22,dest_plate,23,8.000000000000002
mixing_plate,3,dest_plate,23,29.615900898989285
mixing_plate,6,dest_plate,23,10.23003486419871
mixing_plate,17,dest_plate,23,6.062851024425806
mixing_plate,10,dest_plate,23,8.766261122327062
mixing_plate,12,dest_plate,23,6.975297838100709
mixing_plate,14,dest_plate,23,15.523607675361434
mixing_plate,19,dest_plate,8,13.566343764057589
mixing_plate,23,dest_plate,8,7.999999999999999
mixing_plate,1,dest_plate,8,12.691959992269478
mixing_plate,2,dest_plate,8,13.82524033361887
mixing_plate,3,dest_plate,8,17.322542072523433
mixing_plate,6,dest_plate,8,15.260570104321788
mixing_plate,8,dest_plate,8,6.816945893994778
mixing_plate,20,dest_plate,8,26.23591743225364
mixing_plate,16,dest_plate,8,6.7641409640343495
mixing_plate,14,dest_plate,8,10.13465411611728
mixing_plate,19,dest_plate,16,13.566343764057589
mixing_plate,23,dest_plate,16,8.0
mixing_plate,1,dest_plate,16,12.691959992269478
mixing_plate,2,dest_plate,16,13.82524033361887
mixing_plate,3,dest_plate,16,17.322542072523433
mixing_plate,6,dest_plate,16,15.260570104321786
mixing_plate,8,dest_plate,16,6.816945893994778
mixing_plate,20,dest_plate,16,26.235917432253633
mixing_plate,16,dest_plate,16,6.7641409640343495
mixing_plate,14,dest_plate,16,10.134654116117279
mixing_plate,19,dest_plate,24,13.566343764057587
mixing_plate,23,dest_plate,24,8.0
mixing_plate,1,dest_plate,24,12.691959992269478
mixing_plate,2,dest_plate,24,13.82524033361887
mixing_plate,3,dest_plate,24,17.322542072523436
mixing_plate,6,dest_plate,24,15.260570104321788
mixing_plate,8,dest_plate,24,6.816945893994778
mixing_plate,20,dest_plate,24,26.23591743225363
mixing_plate,16,dest_plate,24,6.7641409640343495
mixing_plate,14,dest_plate,24,10.13465411611728
mixing_plate,1,dest_plate,25,18.213244179874252
mixing_plate,2,dest_plate,25,11.263012765404367
mixing_plate,3,dest_plate,25,22.89466635784778
mixing_plate,6,dest_plate,25,6.000993512238907
mixing_plate,8,dest_plate,25,9.112704657316282
mixing_plate,10,dest_plate,25,20.0857507857767
mixing_plate,12,dest_plate,25,5.30725127875422
mixing_plate,24,dest_plate,25,7.999999999999997
mixing_plate,1,dest_plate,33,18.213244179874255
mixing_plate,2,dest_plate,33,11.263012765404367
mixing_plate,3,dest_plate,33,22.89466635784778
mixing_plate,6,dest_plate,33,6.000993512238906
mixing_plate,8,dest_plate,33,9.112704657316282
mixing_plate,10,dest_plate,33,20.085750785776703
mixing_plate,12,dest_plate,33,5.3072512787542205
mixing_plate,24,dest_plate,33,7.999999999999999
mixing_plate,1,dest_plate,41,18.213244179874255
mixing_plate,2,dest_plate,41,11.263012765404367
mixing_plate,3,dest_plate,41,22.89466635784778
mixing_plate,6,dest_plate,41,6.000993512238905
mixing_plate,8,dest_plate,41,9.112704657316282
mixing_plate,10,dest_plate,41,20.085750785776703
mixing_plate,12,dest_plate,41,5.307251278754222
mixing_plate,24,dest_plate,41,7.999999999999999
mixing_plate,1,dest_plate,26,9.662582489766637
mixing_plate,2,dest_plate,26,6.109654971636953
mixing_plate,3,dest_plate,26,38.737196850822
mixing_plate,25,dest_plate,26,8.000000000000002
mixing_plate,26,dest_plate,26,7.999999999999999
mixing_plate,10,dest_plate,26,18.78750481667611
mixing_plate,16,dest_plate,26,13.839440361256155
mixing_plate,14,dest_plate,26,22.230691970889936
mixing_plate,1,dest_plate,34,9.662582489766638
mixing_plate,2,dest_plate,34,6.109654971636955
mixing_plate,3,dest_plate,34,38.737196850822
mixing_plate,25,dest_plate,34,8.0
mixing_plate,26,dest_plate,34,8.0
mixing_plate,10,dest_plate,34,18.787504816676112
mixing_plate,16,dest_plate,34,13.839440361256155
mixing_plate,14,dest_plate,34,22.23069197088994
mixing_plate,1,dest_plate,42,9.662582489766638
mixing_plate,2,dest_plate,42,6.109654971636955
mixing_plate,3,dest_plate,42,38.73719685082201
mixing_plate,25,dest_plate,42,8.0
mixing_plate,26,dest_plate,42,8.0
mixing_plate,10,dest_plate,42,18.787504816676112
mixing_plate,16,dest_plate,42,13.839440361256157
mixing_plate,14,dest_plate,42,22.23069197088994
mixing_plate,27,dest_plate,27,8.0
mixing_plate,21,dest_plate,27,9.893631672204192
mixing_plate,15,dest_plate,27,5.364215999971458
mixing_plate,22,dest_plate,27,7.4922479536772
mixing_plate,3,dest_plate,27,25.31578696217808
mixing_plate,6,dest_plate,27,11.306589725304867
mixing_plate,8,dest_plate,27,12.300365823006562
mixing_plate,10,dest_plate,27,17.384264717257576
mixing_plate,16,dest_plate,27,11.582338154475417
mixing_plate,24,dest_plate,27,23.007861739645833
mixing_plate,27,dest_plate,35,8.0
mixing_plate,21,dest_plate,35,9.893631672204194
mixing_plate,15,dest_plate,35,5.364215999971457
mixing_plate,22,dest_plate,35,7.492247953677201
mixing_plate,3,dest_plate,35,25.315786962178084
mixing_plate,6,dest_plate,35,11.306589725304867
mixing_plate,8,dest_plate,35,12.30036582300656
mixing_plate,10,dest_plate,35,17.38426471725758
mixing_plate,16,dest_plate,35,11.582338154475417
mixing_plate,24,dest_plate,35,23.00786173964583
mixing_plate,27,dest_plate,43,8.0
mixing_plate,21,dest_plate,43,9.893631672204194
mixing_plate,15,dest_plate,43,5.364215999971457
mixing_plate,22,dest_plate,43,7.4922479536772
mixing_plate,3,dest_plate,43,25.315786962178084
mixing_plate,6,dest_plate,43,11.306589725304867
mixing_plate,8,dest_plate,43,12.300365823006558
mixing_plate,10,dest_plate,43,17.384264717257583
mixing_plate,16,dest_plate,43,11.582338154475417
mixing_plate,24,dest_plate,43,23.007861739645826
mixing_plate,28,dest_plate,28,8.0
mixing_plate,1,dest_plate,28,11.259280867134265
mixing_plate,29,dest_plate,28,7.999999999999999
mixing_plate,3,dest_plate,28,43.52018278146452
mixing_plate,6,dest_plate,28,5.068997851595567
mixing_plate,8,dest_plate,28,5.5173788211593005
mixing_plate,10,dest_plate,28,12.827071703420781
mixing_plate,12,dest_plate,28,5.884417835337642
mixing_plate,14,dest_plate,28,16.950466382480098
mixing_plate,28,dest_plate,36,8.0
mixing_plate,1,dest_plate,36,11.259280867134267
mixing_plate,29,dest_plate,36,8.0
mixing_plate,4,dest_plate,36,180.0
mixing_plate,4,dest_plate,36,30.95761682419453
mixing_plate,6,dest_plate,36,5.068997851595567
mixing_plate,8,dest_plate,36,5.517378821159301
mixing_plate,10,dest_plate,36,12.827071703420783
mixing_plate,12,dest_plate,36,5.884417835337642
mixing_plate,14,dest_plate,36,16.9504663824801
mixing_plate,28,dest_plate,44,8.0
mixing_plate,1,dest_plate,44,11.259280867134265
mixing_plate,29,dest_plate,44,7.999999999999999
mixing_plate,4,dest_plate,44,180.0
mixing_plate,4,dest_plate,44,30.95761682419456
mixing_plate,6,dest_plate,44,5.068997851595568
mixing_plate,8,dest_plate,44,5.517378821159301
mixing_plate,10,dest_plate,44,12.827071703420783
mixing_plate,12,dest_plate,44,5.884417835337641
mixing_plate,14,dest_plate,44,16.9504663824801
mixing_plate,30,dest_plate,29,8.0
mixing_plate,2,dest_plate,29,22.594746406205555
mixing_plate,3,dest_plate,29,20.850837228901806
mixing_plate,31,dest_plate,29,7.999999999999998
mixing_plate,32,dest_plate,29,7.999999999999999
mixing_plate,10,dest_plate,29,6.021769435479494
mixing_plate,33,dest_plate,29,8.0
mixing_plate,24,dest_plate,29,12.197670160042827
mixing_plate,21,dest_plate,37,41.558979821668444
mixing_plate,30,dest_plate,37,8.0
mixing_plate,2,dest_plate,37,22.594746406205555
mixing_plate,4,dest_plate,37,101.07133402187188
mixing_plate,31,dest_plate,37,7.999999999999999
mixing_plate,32,dest_plate,37,8.0
mixing_plate,10,dest_plate,37,6.021769435479494
mixing_plate,33,dest_plate,37,8.0
mixing_plate,24,dest_plate,37,12.197670160042824
mixing_plate,21,dest_plate,45,41.55897982166845
mixing_plate,30,dest_plate,45,8.000000000000002
mixing_plate,2,dest_plate,45,22.59474640620556
mixing_plate,4,dest_plate,45,101.07133402187189
mixing_plate,31,dest_plate,45,7.999999999999999
mixing_plate,32,dest_plate,45,7.999999999999999
mixing_plate,10,dest_plate,45,6.021769435479493
mixing_plate,33,dest_plate,45,8.000000000000002
mixing_plate,24,dest_plate,45,12.197670160042824
mixing_plate,1,dest_plate,30,5.590053639849821
mixing_plate,2,dest_plate,30,11.523655149200739
mixing_plate,4,dest_plate,30,171.48045753126212
mixing_plate,31,dest_plate,30,8.417360216294536
mixing_plate,8,dest_plate,30,10.136080074427884
mixing_plate,10,dest_plate,30,13.884214099286
mixing_plate,16,dest_plate,30,5.565187955302014
mixing_plate,14,dest_plate,30,23.690823204037113
mixing_plate,21,dest_plate,38,25.481383384617423
mixing_plate,1,dest_plate,38,5.590053639849821
mixing_plate,2,dest_plate,38,11.52365514920074
mixing_plate,4,dest_plate,38,171.4804575312621
mixing_plate,31,dest_plate,38,8.417360216294536
mixing_plate,8,dest_plate,38,10.136080074427884
mixing_plate,10,dest_plate,38,13.884214099285998
mixing_plate,16,dest_plate,38,5.565187955302015
mixing_plate,14,dest_plate,38,23.690823204037113
mixing_plate,21,dest_plate,46,25.481383384617427
mixing_plate,1,dest_plate,46,5.59005363984982
mixing_plate,2,dest_plate,46,11.523655149200739
mixing_plate,34,dest_plate,46,7.999999999999999
mixing_plate,31,dest_plate,46,8.417360216294536
mixing_plate,8,dest_plate,46,10.136080074427886
mixing_plate,10,dest_plate,46,13.884214099285996
mixing_plate,16,dest_plate,46,5.565187955302015
mixing_plate,14,dest_plate,46,23.690823204037116
mixing_plate,21,dest_plate,31,11.936300190166747
mixing_plate,30,dest_plate,31,21.16458058847266
mixing_plate,22,dest_plate,31,34.51728425505727
mixing_plate,3,dest_plate,31,12.205663307879096
mixing_plate,35,dest_plate,31,8.000000000000002
mixing_plate,8,dest_plate,31,5.082676507206668
mixing_plate,20,dest_plate,31,11.49938176894463
mixing_plate,12,dest_plate,31,6.12614825233818
mixing_plate,14,dest_plate,31,19.58766662902891
mixing_plate,21,dest_plate,39,11.936300190166746
mixing_plate,30,dest_plate,39,21.164580588472656
mixing_plate,22,dest_plate,39,34.51728425505727
mixing_plate,4,dest_plate,39,59.16513853166405
mixing_plate,35,dest_plate,39,8.0
mixing_plate,8,dest_plate,39,5.082676507206668
mixing_plate,20,dest_plate,39,11.49938176894463
mixing_plate,12,dest_plate,39,6.1261482523381785
mixing_plate,14,dest_plate,39,19.587666629028913
mixing_plate,21,dest_plate,47,11.936300190166747
mixing_plate,30,dest_plate,47,21.16458058847266
mixing_plate,22,dest_plate,47,34.51728425505727
mixing_plate,36,dest_plate,47,7.999999999999999
mixing_plate,35,dest_plate,47,8.0
mixing_plate,8,dest_plate,47,5.082676507206669
mixing_plate,20,dest_plate,47,11.499381768944632
mixing_plate,12,dest_plate,47,6.126148252338178
mixing_plate,14,dest_plate,47,19.587666629028913
